filename,num_players,time_in_ns
real_data/time_per_action_experiment_1512675783.txt,11,630036332
real_data/time_per_action_experiment_1512675783.txt,11,436769799
real_data/time_per_action_experiment_1512675783.txt,11,743644758
real_data/time_per_action_experiment_1512675783.txt,11,631458831
real_data/time_per_action_experiment_1512675783.txt,11,531144483
real_data/time_per_action_experiment_1512675783.txt,11,842269284
real_data/time_per_action_experiment_1512675783.txt,11,531994926
real_data/time_per_action_experiment_1512675783.txt,11,530558119
real_data/time_per_action_experiment_1512675783.txt,11,834795480
real_data/time_per_action_experiment_1512675783.txt,11,634357600
real_data/time_per_action_experiment_1512675783.txt,11,528162743
real_data/time_per_action_experiment_1512675783.txt,11,830557975
real_data/time_per_action_experiment_1512675783.txt,11,538718198
real_data/time_per_action_experiment_1512675783.txt,11,534388361
real_data/time_per_action_experiment_1512675783.txt,11,737654243
real_data/time_per_action_experiment_1512675783.txt,11,630106196
real_data/time_per_action_experiment_1512675783.txt,11,529768815
real_data/time_per_action_experiment_1512675783.txt,11,741902999
real_data/time_per_action_experiment_1512675783.txt,11,629408085
real_data/time_per_action_experiment_1512675783.txt,11,548002722
real_data/time_per_action_experiment_1512675783.txt,11,761066377
real_data/time_per_action_experiment_1512675783.txt,11,533264612
real_data/time_per_action_experiment_1512675783.txt,11,528780324
real_data/time_per_action_experiment_1512675783.txt,11,733645574
real_data/time_per_action_experiment_1512675783.txt,11,636296961
real_data/time_per_action_experiment_1512675783.txt,11,528415734
real_data/time_per_action_experiment_1512675783.txt,11,735289130
real_data/time_per_action_experiment_1512675783.txt,11,631865916
real_data/time_per_action_experiment_1512675783.txt,11,530329597
real_data/time_per_action_experiment_1512675783.txt,12,756553063
real_data/time_per_action_experiment_1512675783.txt,12,538602527
real_data/time_per_action_experiment_1512675783.txt,12,636265813
real_data/time_per_action_experiment_1512675783.txt,12,704001268
real_data/time_per_action_experiment_1512675783.txt,12,920724073
real_data/time_per_action_experiment_1512675783.txt,12,646131242
real_data/time_per_action_experiment_1512675783.txt,12,643994181
real_data/time_per_action_experiment_1512675783.txt,12,743027127
real_data/time_per_action_experiment_1512675783.txt,12,748534034
real_data/time_per_action_experiment_1512675783.txt,12,540006826
real_data/time_per_action_experiment_1512675783.txt,12,741788187
real_data/time_per_action_experiment_1512675783.txt,12,557315115
real_data/time_per_action_experiment_1512675783.txt,12,444322050
real_data/time_per_action_experiment_1512675783.txt,12,534249372
real_data/time_per_action_experiment_1512675783.txt,12,534772532
real_data/time_per_action_experiment_1512675783.txt,12,742574757
real_data/time_per_action_experiment_1512675783.txt,12,646536102
real_data/time_per_action_experiment_1512675783.txt,12,542814752
real_data/time_per_action_experiment_1512675783.txt,12,702932303
real_data/time_per_action_experiment_1512675783.txt,12,939505347
real_data/time_per_action_experiment_1512675783.txt,12,555995252
real_data/time_per_action_experiment_1512675783.txt,12,636193723
real_data/time_per_action_experiment_1512675783.txt,12,736369224
real_data/time_per_action_experiment_1512675783.txt,12,736331803
real_data/time_per_action_experiment_1512675783.txt,12,551257325
real_data/time_per_action_experiment_1512675783.txt,12,740592895
real_data/time_per_action_experiment_1512675783.txt,12,538214438
real_data/time_per_action_experiment_1512675783.txt,12,441975248
real_data/time_per_action_experiment_1512675783.txt,12,537076848
real_data/time_per_action_experiment_1512675783.txt,12,528865036
real_data/time_per_action_experiment_1512675783.txt,12,642420933
real_data/time_per_action_experiment_1512675783.txt,12,542823349
real_data/time_per_action_experiment_1512675783.txt,12,543230552
real_data/time_per_action_experiment_1512675783.txt,12,705118247
real_data/time_per_action_experiment_1512675783.txt,12,842674110
real_data/time_per_action_experiment_1512675783.txt,12,544064828
real_data/time_per_action_experiment_1512675783.txt,12,542456550
real_data/time_per_action_experiment_1512675783.txt,12,747277529
real_data/time_per_action_experiment_1512675783.txt,12,744769633
real_data/time_per_action_experiment_1512675783.txt,12,539502773
real_data/time_per_action_experiment_1512675783.txt,12,642428039
real_data/time_per_action_experiment_1512675783.txt,12,645418486
real_data/time_per_action_experiment_1512675783.txt,12,544617803
real_data/time_per_action_experiment_1512675783.txt,12,634268662
real_data/time_per_action_experiment_1512675783.txt,12,641756326
real_data/time_per_action_experiment_1512675783.txt,12,637123703
real_data/time_per_action_experiment_1512675783.txt,12,535947047
real_data/time_per_action_experiment_1512675783.txt,12,535107548
real_data/time_per_action_experiment_1512675783.txt,12,603841883
real_data/time_per_action_experiment_1512675783.txt,12,931607217
real_data/time_per_action_experiment_1512675783.txt,12,541294047
real_data/time_per_action_experiment_1512675783.txt,12,636514663
real_data/time_per_action_experiment_1512675783.txt,12,647404078
real_data/time_per_action_experiment_1512675783.txt,12,740324117
real_data/time_per_action_experiment_1512675783.txt,12,543250176
real_data/time_per_action_experiment_1512675783.txt,12,643656915
real_data/time_per_action_experiment_1512675783.txt,12,556126514
real_data/time_per_action_experiment_1512675783.txt,12,448139572
real_data/time_per_action_experiment_1512675783.txt,12,633691675
real_data/time_per_action_experiment_1512675783.txt,12,534274588
real_data/time_per_action_experiment_1512675783.txt,12,646721439
real_data/time_per_action_experiment_1512675783.txt,12,649507504
real_data/time_per_action_experiment_1512675783.txt,12,539454795
real_data/time_per_action_experiment_1512675783.txt,12,705348650
real_data/time_per_action_experiment_1512675783.txt,12,943642277
real_data/time_per_action_experiment_1512675783.txt,12,639131115
real_data/time_per_action_experiment_1512675783.txt,12,640242963
real_data/time_per_action_experiment_1512675783.txt,12,734777360
real_data/time_per_action_experiment_1512675783.txt,12,644739739
real_data/time_per_action_experiment_1512675783.txt,12,553942740
real_data/time_per_action_experiment_1512675783.txt,12,749719714
real_data/time_per_action_experiment_1512675783.txt,12,634098505
real_data/time_per_action_experiment_1512675783.txt,12,542191752
real_data/time_per_action_experiment_1512675783.txt,12,642177213
real_data/time_per_action_experiment_1512675783.txt,12,535097992
real_data/time_per_action_experiment_1512675783.txt,12,737550001
real_data/time_per_action_experiment_1512675783.txt,12,639972149
real_data/time_per_action_experiment_1512675783.txt,12,558492962
real_data/time_per_action_experiment_1512675783.txt,12,704861394
real_data/time_per_action_experiment_1512675783.txt,12,937051420
real_data/time_per_action_experiment_1512675783.txt,12,632814974
real_data/time_per_action_experiment_1512675783.txt,12,639319008
real_data/time_per_action_experiment_1512675783.txt,12,754935989
real_data/time_per_action_experiment_1512675783.txt,12,647310705
real_data/time_per_action_experiment_1512675783.txt,12,554059298
real_data/time_per_action_experiment_1512675783.txt,12,750101566
real_data/time_per_action_experiment_1512675783.txt,12,635292447
real_data/time_per_action_experiment_1512675783.txt,12,541841331
real_data/time_per_action_experiment_1512675783.txt,12,635023558
real_data/time_per_action_experiment_1512675783.txt,12,541269496
real_data/time_per_action_experiment_1512675783.txt,12,639613570
real_data/time_per_action_experiment_1512675783.txt,12,542981931
real_data/time_per_action_experiment_1512675783.txt,12,559196770
real_data/time_per_action_experiment_1512675783.txt,12,704350743
real_data/time_per_action_experiment_1512675783.txt,12,938599938
real_data/time_per_action_experiment_1512675783.txt,12,555473905
real_data/time_per_action_experiment_1512675783.txt,12,634567568
real_data/time_per_action_experiment_1512675783.txt,12,736541574
real_data/time_per_action_experiment_1512675783.txt,12,742568988
real_data/time_per_action_experiment_1512675783.txt,12,543928863
real_data/time_per_action_experiment_1512675783.txt,12,637492119
real_data/time_per_action_experiment_1512675783.txt,12,639759681
real_data/time_per_action_experiment_1512675783.txt,12,443960269
real_data/time_per_action_experiment_1512675783.txt,12,634478208
real_data/time_per_action_experiment_1512675783.txt,12,545372654
real_data/time_per_action_experiment_1512675783.txt,12,637473280
real_data/time_per_action_experiment_1512675783.txt,12,649378515
real_data/time_per_action_experiment_1512675783.txt,12,543396254
real_data/time_per_action_experiment_1512675783.txt,12,606307506
real_data/time_per_action_experiment_1512675783.txt,12,853847283
real_data/time_per_action_experiment_1512675783.txt,12,633349437
real_data/time_per_action_experiment_1512675783.txt,12,639018277
real_data/time_per_action_experiment_1512675783.txt,12,739920195
real_data/time_per_action_experiment_1512675783.txt,12,751992679
real_data/time_per_action_experiment_1512675783.txt,12,645695814
real_data/time_per_action_experiment_1512675783.txt,12,733591773
real_data/time_per_action_experiment_1512675783.txt,12,536678268
real_data/time_per_action_experiment_1512675783.txt,12,445336683
real_data/time_per_action_experiment_1512675783.txt,12,530452486
real_data/time_per_action_experiment_1512675783.txt,12,531547231
real_data/time_per_action_experiment_1512675783.txt,12,732299231
real_data/time_per_action_experiment_1512675783.txt,12,633322368
real_data/time_per_action_experiment_1512675783.txt,12,531902494
real_data/time_per_action_experiment_1512675783.txt,12,705324305
real_data/time_per_action_experiment_1512675783.txt,12,943069822
real_data/time_per_action_experiment_1512675783.txt,12,647560785
real_data/time_per_action_experiment_1512675783.txt,12,656905811
real_data/time_per_action_experiment_1512675783.txt,12,640973218
real_data/time_per_action_experiment_1512675783.txt,12,633885080
real_data/time_per_action_experiment_1512675783.txt,12,637151295
real_data/time_per_action_experiment_1512675783.txt,12,737895136
real_data/time_per_action_experiment_1512675783.txt,12,643543321
real_data/time_per_action_experiment_1512675783.txt,12,545024637
real_data/time_per_action_experiment_1512675783.txt,12,646257598
real_data/time_per_action_experiment_1512675783.txt,12,634186417
real_data/time_per_action_experiment_1512675783.txt,12,634637147
real_data/time_per_action_experiment_1512675783.txt,12,538664131
real_data/time_per_action_experiment_1512675783.txt,12,555870241
real_data/time_per_action_experiment_1512675783.txt,12,604074195
real_data/time_per_action_experiment_1512675783.txt,12,931756885
real_data/time_per_action_experiment_1512675783.txt,12,640656261
real_data/time_per_action_experiment_1512675783.txt,12,644022462
real_data/time_per_action_experiment_1512675783.txt,12,747770798
real_data/time_per_action_experiment_1512675783.txt,12,748700309
real_data/time_per_action_experiment_1512675783.txt,12,555956322
real_data/time_per_action_experiment_1512675783.txt,12,737874196
real_data/time_per_action_experiment_1512675783.txt,12,629955135
real_data/time_per_action_experiment_1512675783.txt,12,447096567
real_data/time_per_action_experiment_1512675783.txt,12,535962564
real_data/time_per_action_experiment_1512675783.txt,12,529549491
real_data/time_per_action_experiment_1512675783.txt,12,658848998
real_data/time_per_action_experiment_1512675783.txt,12,639053679
real_data/time_per_action_experiment_1512675783.txt,12,532543306
real_data/time_per_action_experiment_1512675783.txt,12,704382818
real_data/time_per_action_experiment_1512675783.txt,12,935300781
real_data/time_per_action_experiment_1512675783.txt,12,647450307
real_data/time_per_action_experiment_1512675783.txt,12,639144759
real_data/time_per_action_experiment_1512675783.txt,12,747764526
real_data/time_per_action_experiment_1512675783.txt,12,753267226
real_data/time_per_action_experiment_1512675783.txt,12,554242517
real_data/time_per_action_experiment_1512675783.txt,12,744190818
real_data/time_per_action_experiment_1512675783.txt,12,639730219
real_data/time_per_action_experiment_1512675783.txt,12,551142599
real_data/time_per_action_experiment_1512675783.txt,12,642946426
real_data/time_per_action_experiment_1512675783.txt,12,635710002
real_data/time_per_action_experiment_1512675783.txt,12,638331130
real_data/time_per_action_experiment_1512675783.txt,12,533855268
real_data/time_per_action_experiment_1512675783.txt,12,533504836
real_data/time_per_action_experiment_1512675783.txt,12,604780507
real_data/time_per_action_experiment_1512675783.txt,12,777465977
real_data/time_per_action_experiment_1512675783.txt,12,547518913
real_data/time_per_action_experiment_1512675783.txt,12,558118493
real_data/time_per_action_experiment_1512675783.txt,12,643270631
real_data/time_per_action_experiment_1512675783.txt,12,739003406
real_data/time_per_action_experiment_1512675783.txt,12,531965264
real_data/time_per_action_experiment_1512675783.txt,12,632322999
real_data/time_per_action_experiment_1512675783.txt,12,537708128
real_data/time_per_action_experiment_1512675783.txt,12,439069839
